Description :  ; walk_time = 2.0 ; speed_up_time = 3.0 ; balancing_time = 0.0
RealTime,Time (s),CalculationTime (s),Roll (deg),SteeringAngle (deg),RollRate (deg),ControlInput (deg),gy (rad/s),gz (rad/s),ax (g),ay (g),az (g),imu_read_timing (s),SteerMotorCurrent (A)
10:33:40.283382,7.35828,0.00615,-0.30850,-20.19405,0.05579,0.55784,0.00338,0.00007,-0.01104,0.02501,0.99101,7.34693,0.00244
10:33:40.294439,7.36848,0.00541,-0.30315,-20.19730,0.31829,0.59189,-0.00181,-0.00085,-0.01275,0.02117,0.98960,7.35802,0.01709
10:33:40.304871,7.37978,0.00618,-0.30593,-20.19892,0.16954,0.59676,0.00124,-0.00146,-0.01202,0.01385,0.98820,7.36856,0.00244
10:33:40.317810,7.39270,0.00875,-0.30029,-20.20054,0.25704,0.60162,0.00292,-0.00085,-0.01171,0.02190,0.99101,7.38117,0.00000
10:33:40.325936,7.40084,0.00671,-0.29435,-20.20054,0.05579,0.60162,-0.00151,-0.00070,-0.01434,0.02544,0.98820,7.38931,0.01709
10:33:40.336066,7.41097,0.00636,-0.28994,-20.20216,0.55454,0.60649,0.00247,-0.00008,-0.01562,0.01781,0.98899,7.39965,0.00488
10:33:40.346021,7.42092,0.00595,-0.29395,-20.20378,0.26579,0.61135,0.00277,0.00236,-0.01781,0.01165,0.98918,7.40978,0.00244
10:33:40.356581,7.43149,0.00616,-0.29068,-20.20541,0.33579,0.61622,-0.00105,-0.00238,-0.01677,0.01903,0.98722,7.42012,0.01709
10:33:40.366799,7.44169,0.00615,-0.28557,-20.20541,0.05579,0.61622,-0.00364,0.00037,-0.01647,0.02452,0.98844,7.43036,0.01465
10:33:40.376914,7.45182,0.00605,-0.28174,-20.20865,0.41454,0.62595,-0.00135,0.00098,-0.01629,0.01873,0.98979,7.44118,0.01221
10:33:40.388354,7.46326,0.00713,-0.28174,-20.21027,0.05579,0.63081,-0.00089,0.00129,-0.01482,0.01879,0.98887,7.45165,0.00733
10:33:40.397508,7.47171,0.00522,-0.28097,-20.21027,0.04704,0.63081,0.00048,0.00266,-0.01604,0.01989,0.99155,7.46110,0.01221
10:33:40.408263,7.48318,0.00631,-0.27904,-20.21189,0.15204,0.63568,-0.00074,0.00068,-0.01476,0.01982,0.98918,7.47195,0.00000
10:33:40.420131,7.49504,0.00796,-0.27864,-20.21189,0.16954,0.63568,-0.00273,-0.00039,-0.01604,0.01769,0.98881,7.48371,0.00000
10:33:40.428859,7.50376,0.00614,-0.27507,-20.21189,0.22204,0.63568,0.00079,-0.00024,-0.01434,0.02141,0.98893,7.49246,0.00000
10:33:40.439842,7.51475,0.00677,-0.27419,-20.21189,-0.02296,0.63568,0.00109,-0.00558,-0.01165,0.02092,0.99155,7.50345,0.01954
10:33:40.451015,7.52502,0.00685,-0.27382,-20.21351,0.04704,0.64054,-0.00089,-0.00497,-0.00897,0.01946,0.98899,7.51382,0.01221
10:33:40.460701,7.53491,0.00639,-0.27347,-20.21351,0.02079,0.64054,0.00079,-0.00161,-0.01183,0.01976,0.98991,7.52426,0.01465
10:33:40.470206,7.54512,0.00607,-0.26945,-20.21514,0.21329,0.64054,0.00369,0.00114,-0.00964,0.02190,0.98997,7.53398,0.02442
10:33:40.480676,7.55556,0.00600,-0.26974,-20.21514,0.15204,0.64541,0.00033,0.00175,-0.01104,0.01757,0.98942,7.54419,0.01465
10:33:40.490539,7.56523,0.00531,-0.26999,-20.21676,0.38829,0.65027,0.00353,-0.00161,-0.00885,0.01470,0.98704,7.55475,0.01221
10:33:40.501351,7.57625,0.00595,-0.26967,-20.21838,0.16954,0.65514,0.00292,0.00053,-0.01092,0.01812,0.99143,7.56490,0.00244
10:33:40.512055,7.58697,0.00615,-0.26291,-20.21838,0.10829,0.65514,-0.00288,-0.00024,-0.01104,0.02605,0.98857,7.57625,0.00977
10:33:40.523457,7.59837,0.00733,-0.26208,-20.21838,0.02954,0.65514,0.00079,-0.00100,-0.01244,0.02037,0.98875,7.58678,0.00488
10:33:40.533124,7.60799,0.00608,-0.26515,-20.21838,0.18704,0.65514,-0.00166,-0.00100,-0.01110,0.01415,0.98887,7.59672,0.00000
10:33:40.543082,7.61798,0.00626,-0.26736,-20.21838,-0.11046,0.65514,0.00338,-0.00024,-0.01275,0.01848,0.99143,7.60667,0.00733
10:33:40.552971,7.62788,0.00597,-0.26603,-20.21838,0.11704,0.65514,0.00048,0.00160,-0.01427,0.01995,0.99003,7.61655,0.01709
10:33:40.564420,7.63907,0.00680,-0.26385,-20.21838,0.30079,0.65514,-0.00135,0.00190,-0.01330,0.01867,0.99046,7.62708,0.01709
10:33:40.573692,7.64790,0.00527,-0.26646,-20.21838,0.12579,0.65514,0.00033,-0.00070,-0.01452,0.01531,0.98887,7.63724,0.00733
10:33:40.584973,7.65987,0.00687,-0.26632,-20.22000,0.06454,0.66000,-0.00441,0.00053,-0.01391,0.01915,0.99168,7.64781,0.01221
10:33:40.593670,7.66858,0.00523,-0.26523,-20.22000,0.03829,0.66000,0.00063,-0.00054,-0.01263,0.02050,0.98747,7.65814,0.01954
10:33:40.604812,7.67971,0.00596,-0.26255,-20.22000,0.43204,0.66000,-0.00196,-0.00085,-0.01714,0.01781,0.98911,7.66838,0.01221
10:33:40.615742,7.69065,0.00628,-0.26439,-20.22000,0.06454,0.66000,-0.00151,0.00037,-0.01665,0.01684,0.99027,7.68003,0.00977
10:33:40.625918,7.70080,0.00624,-0.26317,-20.22162,0.30079,0.66000,0.00216,-0.00253,-0.01549,0.01800,0.98954,7.68932,0.03175
10:33:40.636269,7.71117,0.00624,-0.26174,-20.22162,0.10829,0.66486,-0.00319,-0.00314,-0.01616,0.02013,0.98863,7.69975,0.01954
10:33:40.647541,7.72192,0.00624,-0.25946,-20.22162,0.25704,0.66486,0.00017,-0.00268,-0.01476,0.01928,0.99015,7.71062,0.03175
10:33:40.657031,7.73193,0.00606,-0.25607,-20.22324,0.07329,0.66486,0.00247,-0.00451,-0.01507,0.02294,0.98966,7.72052,0.01709
10:33:40.668072,7.74297,0.00674,-0.25547,-20.22324,0.02079,0.66973,0.00323,-0.00299,-0.01257,0.02037,0.99076,7.73105,0.01465
10:33:40.677656,7.75256,0.00597,-0.25258,-20.22486,0.30079,0.67459,0.00002,-0.00344,-0.01427,0.01976,0.98850,7.74120,0.01954
10:33:40.687845,7.76276,0.00580,-0.25173,-20.22649,0.07329,0.67946,-0.00028,-0.00146,-0.01263,0.02007,0.98979,7.75183,0.01465
10:33:40.699703,7.77460,0.00728,-0.25018,-20.22811,0.19579,0.68432,-0.00105,0.00205,-0.01251,0.01934,0.99149,7.76292,0.01221
10:33:40.708877,7.78378,0.00602,-0.24693,-20.22973,0.33579,0.68432,-0.00059,-0.00238,-0.01110,0.02013,0.98857,7.77240,0.01954
10:33:40.720854,7.79575,0.00731,-0.24461,-20.23297,0.29204,0.69892,-0.00135,0.00160,-0.01196,0.01903,0.99040,7.78362,0.01465
10:33:40.730083,7.80498,0.00633,-0.24065,-20.23459,0.18704,0.70378,0.00140,0.00114,-0.01257,0.02257,0.99253,7.79380,0.01465
10:33:40.741083,7.81572,0.00671,-0.23947,-20.23784,-0.06671,0.71351,0.00002,-0.00115,-0.01208,0.02233,0.99094,7.80383,0.01954
10:33:40.751453,7.82608,0.00670,-0.23696,-20.24270,0.20454,0.72811,0.00124,-0.00192,-0.00909,0.02068,0.98918,7.81418,0.01221
10:33:40.761299,7.83619,0.00619,-0.23759,-20.24595,0.13454,0.73784,-0.00089,0.00053,-0.01025,0.01787,0.98924,7.82487,0.02198
10:33:40.771908,7.84682,0.00646,-0.23958,-20.24919,-0.02296,0.74757,-0.00028,0.00236,-0.01128,0.01824,0.99174,7.83517,0.01221
10:33:40.781802,7.85670,0.00599,-0.23581,-20.25243,0.37954,0.75730,0.00491,-0.00192,-0.01251,0.02013,0.98796,7.84532,0.00733
10:33:40.792334,7.86722,0.00613,-0.23663,-20.25243,-0.05796,0.75730,0.00445,0.00129,-0.01287,0.02007,0.99253,7.85587,0.01709
10:33:40.803758,7.87814,0.00664,-0.23302,-20.25405,0.17829,0.76216,-0.00242,-0.00192,-0.01287,0.02227,0.98820,7.86631,0.01954
10:33:40.812991,7.88705,0.00528,-0.23126,-20.25568,0.13454,0.76703,-0.00044,-0.00085,-0.01427,0.02080,0.98991,7.87638,0.00000
10:33:40.824374,7.89927,0.00685,-0.23160,-20.25568,0.10829,0.76703,0.00384,-0.00207,-0.01440,0.01861,0.98991,7.88737,0.00733
10:33:40.833150,7.90806,0.00527,-0.22945,-20.25730,0.37079,0.77189,-0.00074,-0.00070,-0.01476,0.01861,0.99033,7.89740,0.00244
10:33:40.844916,7.91914,0.00599,-0.22773,-20.25730,0.07329,0.77189,-0.00028,-0.00207,-0.01586,0.02141,0.98936,7.90851,0.00733
10:33:40.854659,7.92955,0.00619,-0.22906,-20.25730,0.02954,0.77189,-0.00044,-0.00375,-0.01732,0.01854,0.98954,7.91830,0.00977
10:33:40.864854,7.93976,0.00599,-0.22686,-20.25730,0.09954,0.77189,0.00063,-0.00161,-0.01812,0.02178,0.99027,7.92840,0.01954
10:33:40.875359,7.95025,0.00612,-0.22334,-20.25892,-0.01421,0.77676,-0.00364,0.00068,-0.01348,0.02464,0.98979,7.93893,0.00488
10:33:40.885917,7.96081,0.00604,-0.22096,-20.25892,0.05579,0.77676,-0.00044,-0.00176,-0.01397,0.02257,0.99040,7.94948,0.03175
10:33:40.896268,7.97118,0.00605,-0.22103,-20.25892,0.16079,0.77676,0.00109,-0.00054,-0.01336,0.01848,0.98838,7.96001,0.02198
10:33:40.907637,7.98214,0.00665,-0.21988,-20.26054,0.09079,0.78162,-0.00059,-0.00070,-0.01586,0.02074,0.98777,7.97030,0.01465
10:33:40.917209,7.99212,0.00579,-0.21943,-20.26054,-0.04046,0.78162,-0.00212,-0.00161,-0.01263,0.02159,0.99131,7.98123,0.01954
10:33:40.929518,8.00442,0.00773,-0.21956,-20.26216,-0.04921,0.78649,-0.00044,-0.00024,-0.01220,0.02098,0.98966,7.99185,0.01465
10:33:40.938831,8.01372,0.00667,-0.22120,-20.26378,-0.06671,0.78649,0.00124,-0.00115,-0.01415,0.01946,0.99229,8.00186,0.01221
10:33:40.948568,8.02275,0.00547,-0.22036,-20.26541,-0.11046,0.79622,0.00017,0.00007,-0.01263,0.02275,0.98918,8.01208,0.00977
10:33:40.957969,8.03288,0.00525,-0.22090,-20.26541,-0.04921,0.79622,-0.00288,-0.00238,-0.01055,0.02043,0.98783,8.02239,0.01221
10:33:40.969083,8.04400,0.00617,-0.22065,-20.26703,-0.07546,0.80108,0.00109,-0.00085,-0.01287,0.02172,0.98863,8.03319,0.00733
10:33:40.979370,8.05426,0.00621,-0.22256,-20.26703,-0.09296,0.80108,0.00048,-0.00222,-0.01006,0.01940,0.99216,8.04301,0.02198
10:33:40.989362,8.06425,0.00600,-0.22416,-20.26865,-0.15421,0.80595,0.00109,-0.00253,-0.01074,0.02043,0.99204,8.05295,0.00244
10:33:40.999947,8.07407,0.00546,-0.22404,-20.27027,-0.25046,0.81081,0.00002,-0.00176,-0.01128,0.02361,0.99113,8.06343,0.00733
10:33:41.010040,8.08494,0.00596,-0.22368,-20.27027,-0.17171,0.81081,-0.00242,0.00129,-0.01281,0.02294,0.99155,8.07378,0.00733
10:33:41.020972,8.09589,0.00655,-0.22702,-20.27027,-0.25921,0.81081,-0.00074,-0.00283,-0.01202,0.01964,0.98832,8.08414,0.00244
10:33:41.032917,8.10782,0.00812,-0.23062,-20.27027,-0.26796,0.81081,-0.00303,-0.00146,-0.01287,0.01976,0.98796,8.09576,0.00977
10:33:41.041669,8.11588,0.00615,-0.23318,-20.27027,-0.21546,0.81081,-0.00059,-0.00375,-0.01110,0.01964,0.98747,8.10512,0.00488
10:33:41.051330,8.12623,0.00613,-0.23393,-20.27189,-0.11046,0.81568,0.00079,-0.00070,-0.01226,0.02068,0.99033,8.11490,0.00244
10:33:41.061533,8.13573,0.00528,-0.23499,-20.27189,-0.38171,0.81568,0.00185,0.00129,-0.01183,0.02348,0.99009,8.12508,0.00488
10:33:41.072603,8.14697,0.00614,-0.23905,-20.27189,-0.51296,0.81568,0.00201,0.00343,-0.01269,0.02172,0.98881,8.13562,0.00244
10:33:41.082511,8.15721,0.00604,-0.24046,-20.27189,-0.24171,0.81568,-0.00105,0.00098,-0.01592,0.02147,0.99210,8.14599,0.00000
10:33:41.092832,8.16773,0.00600,-0.24572,-20.27189,-0.42546,0.81568,-0.00135,0.00404,-0.01470,0.01915,0.99113,8.15638,0.00244
10:33:41.103381,8.17760,0.00550,-0.24920,-20.27189,-0.30296,0.81568,-0.00044,-0.00176,-0.01653,0.01970,0.98991,8.16691,0.00733
10:33:41.113561,8.18845,0.00593,-0.25931,-20.27189,-0.79296,0.81568,0.00124,-0.00192,-0.01629,0.01751,0.98606,8.17712,0.00488
10:33:41.124980,8.19919,0.00631,-0.26935,-20.27189,-0.65296,0.81568,0.00094,0.00007,-0.01519,0.01635,0.98832,8.18804,0.00488
10:33:41.134636,8.20952,0.00618,-0.27479,-20.27189,-0.41671,0.81568,0.00445,-0.00054,-0.01519,0.01818,0.98869,8.19816,0.00488
10:33:41.144423,8.21933,0.00546,-0.27853,-20.27189,-0.45171,0.81568,-0.00196,-0.00115,-0.01171,0.02062,0.98704,8.20870,0.00244
10:33:41.156066,8.23044,0.00620,-0.28377,-20.27189,-0.65296,0.81568,0.00170,-0.00039,-0.01641,0.02117,0.99058,8.21905,0.00733
10:33:41.165638,8.24054,0.00595,-0.28554,-20.27189,-0.25046,0.81568,0.00124,0.00022,-0.01311,0.02025,0.98838,8.22921,0.00733
10:33:41.177012,8.25164,0.00669,-0.29181,-20.27189,-0.53046,0.81568,0.00109,-0.00070,-0.01147,0.01854,0.99070,8.23975,0.00000
10:33:41.186833,8.26174,0.00643,-0.30074,-20.27189,-0.71421,0.81568,-0.00227,0.00098,-0.01293,0.01757,0.98924,8.25034,0.00244
10:33:41.196812,8.27101,0.00526,-0.30742,-20.27189,-0.59171,0.81568,0.00048,0.00022,-0.01342,0.01818,0.99058,8.26036,0.00000
10:33:41.207381,8.28160,0.00548,-0.31269,-20.27189,-0.43421,0.81568,0.00063,-0.00085,-0.01366,0.01812,0.98796,8.27092,0.00488
10:33:41.218950,8.29252,0.00594,-0.32128,-20.27189,-0.63546,0.81568,0.00323,-0.00192,-0.01068,0.01708,0.99033,8.28206,0.01221
10:33:41.228588,8.30325,0.00631,-0.32396,-20.27189,-0.25921,0.81568,0.00338,-0.00008,-0.01385,0.01873,0.98930,8.29240,0.01954
10:33:41.239864,8.31476,0.00699,-0.33039,-20.27189,-0.50421,0.81568,0.00002,0.00114,-0.01232,0.01769,0.99119,8.30347,0.01709
10:33:41.249631,8.32402,0.00606,-0.33701,-20.27351,-0.46046,0.81568,0.00140,0.00068,-0.01214,0.01580,0.99107,8.31262,0.00977
10:33:41.260381,8.33502,0.00670,-0.34052,-20.27351,-0.01421,0.82054,-0.00044,0.00251,-0.01226,0.01464,0.99021,8.32313,0.00244
10:33:41.271216,8.34559,0.00663,-0.34803,-20.27351,-0.43421,0.82054,-0.00319,0.00236,-0.01299,0.01531,0.99143,8.33424,0.00244
10:33:41.280597,8.35549,0.00617,-0.35295,-20.27351,-0.17171,0.82054,0.00109,0.00007,-0.01171,0.01458,0.98954,8.34419,0.01709
10:33:41.290051,8.36496,0.00528,-0.35741,-20.27351,-0.39921,0.82054,-0.00074,-0.00115,-0.01153,0.01775,0.98857,8.35449,0.01709
10:33:41.301009,8.37589,0.00601,-0.35944,-20.27351,-0.29421,0.82054,0.00353,0.00236,-0.01177,0.01915,0.98942,8.36452,0.00000
10:33:41.311434,8.38635,0.00611,-0.36355,-20.27351,-0.10171,0.82054,-0.00059,-0.00024,-0.01446,0.01464,0.98710,8.37574,0.01465
10:33:41.322694,8.39758,0.00715,-0.36674,-20.27351,-0.05796,0.82054,0.00262,-0.00085,-0.01403,0.01507,0.98899,8.38622,0.00488
10:33:41.332686,8.40760,0.00646,-0.37295,-20.27351,-0.34671,0.82054,0.00002,-0.00238,-0.01446,0.01507,0.98924,8.39700,0.00000
10:33:41.343576,8.41848,0.00713,-0.37506,-20.27351,-0.08421,0.82054,0.00155,-0.00299,-0.01574,0.01641,0.98826,8.40716,0.00488
10:33:41.352851,8.42776,0.00601,-0.37650,-20.27351,0.02079,0.82054,0.00170,-0.00207,-0.01440,0.01598,0.98991,8.41639,0.00244
10:33:41.363406,8.43830,0.00619,-0.37747,-20.27351,-0.02296,0.82054,0.00201,-0.00390,-0.01440,0.01696,0.98814,8.42699,0.00244
10:33:41.373507,8.44840,0.00592,-0.37834,-20.27351,-0.00546,0.82054,-0.00059,-0.00299,-0.01336,0.01690,0.99088,8.43707,0.00000
10:33:41.384105,8.45902,0.00618,-0.38064,-20.27351,-0.13671,0.82054,-0.00151,-0.00161,-0.01592,0.01684,0.99284,8.44765,0.00733
10:33:41.395031,8.46992,0.00672,-0.38262,-20.27351,-0.10171,0.82054,-0.00135,-0.00176,-0.01549,0.01671,0.98802,8.45863,0.00000
10:33:41.404859,8.47977,0.00607,-0.38593,-20.27351,-0.28546,0.82054,0.00094,-0.00039,-0.01458,0.01726,0.98765,8.46909,0.00000
10:33:41.415159,8.49007,0.00613,-0.38562,-20.27351,0.09954,0.82054,-0.00120,-0.00146,-0.01409,0.01690,0.98832,8.47883,0.00488
10:33:41.425458,8.50037,0.00623,-0.38907,-20.27351,-0.21546,0.82054,-0.00120,-0.00161,-0.01336,0.01610,0.98869,8.48875,0.01221
10:33:41.436052,8.51096,0.00618,-0.38654,-20.27351,0.12579,0.82054,-0.00013,-0.00192,-0.01299,0.01891,0.98942,8.50002,0.00244
10:33:41.445476,8.52039,0.00525,-0.38801,-20.27351,0.00329,0.82054,0.00216,-0.00115,-0.01348,0.01592,0.98905,8.50995,0.01221
10:33:41.456770,8.53167,0.00603,-0.38718,-20.27351,0.12579,0.82054,-0.00319,0.00175,-0.01037,0.01714,0.99107,8.52026,0.00000
10:33:41.467246,8.54214,0.00615,-0.38468,-20.27351,0.15204,0.82054,-0.00380,0.00037,-0.00970,0.01873,0.99125,8.53080,0.00244
10:33:41.477299,8.55219,0.00601,-0.38663,-20.27351,0.05579,0.82054,0.00033,-0.00131,-0.00848,0.01482,0.99058,8.54084,0.00733
10:33:41.488721,8.56285,0.00630,-0.39020,-20.27351,-0.11921,0.82054,-0.00196,0.00037,-0.01397,0.01494,0.98844,8.55136,0.00733
10:33:41.498615,8.57350,0.00641,-0.39094,-20.27351,0.03829,0.82054,0.00430,-0.00253,-0.01305,0.01629,0.99064,8.56200,0.00244
10:33:41.507835,8.58275,0.00562,-0.39207,-20.27351,-0.22421,0.82054,0.00033,-0.00100,-0.01403,0.01885,0.99058,8.57204,0.01221
10:33:41.517874,8.59279,0.00530,-0.39093,-20.27351,-0.04046,0.82054,0.00216,0.00022,-0.01275,0.01934,0.98942,8.58231,0.00244
10:33:41.528857,8.60376,0.00607,-0.39362,-20.27351,-0.16296,0.82054,0.00384,-0.00375,-0.01232,0.01635,0.98985,8.59238,0.01465
10:33:41.539105,8.61402,0.00578,-0.39434,-20.27514,0.01204,0.82541,-0.00120,0.00251,-0.01342,0.01653,0.98808,8.60316,0.00000
10:33:41.550836,8.62572,0.00712,-0.39512,-20.27514,0.09079,0.82541,-0.00059,0.00312,-0.01494,0.01562,0.99131,8.61320,0.01465
10:33:41.560769,8.63566,0.00671,-0.39149,-20.27676,0.29204,0.83027,-0.00089,0.00053,-0.01580,0.01818,0.98924,8.62377,0.02442
10:33:41.571157,8.64605,0.00674,-0.38902,-20.27838,0.14329,0.83514,0.00017,-0.00161,-0.01452,0.01867,0.99088,8.63468,0.01221
10:33:41.580827,8.65573,0.00597,-0.38776,-20.28000,0.10829,0.83514,0.00063,-0.00070,-0.01702,0.01787,0.98997,8.64441,0.01221
10:33:41.591320,8.66622,0.00610,-0.38538,-20.28000,0.15204,0.84000,0.00094,-0.00161,-0.01470,0.01854,0.98911,8.65492,0.00733
10:33:41.601510,8.67642,0.00594,-0.38716,-20.28000,-0.02296,0.84000,0.00079,-0.00146,-0.01897,0.01586,0.98728,8.66510,0.00244
10:33:41.611624,8.68654,0.00550,-0.38495,-20.28000,0.09079,0.84000,-0.00013,-0.00390,-0.01549,0.01903,0.98735,8.67589,0.00244
10:33:41.622992,8.69790,0.00617,-0.38563,-20.28000,0.04704,0.84000,0.00002,-0.00085,-0.01440,0.01635,0.99088,8.68663,0.00244
10:33:41.633334,8.70824,0.00631,-0.38599,-20.28000,-0.02296,0.84000,-0.00257,-0.00008,-0.01440,0.01751,0.98918,8.69659,0.00244
10:33:41.644276,8.71863,0.00616,-0.38671,-20.28000,-0.13671,0.84000,-0.00212,-0.00299,-0.01391,0.01842,0.98606,8.70727,0.00488
10:33:41.654559,8.72927,0.00638,-0.38762,-20.28000,-0.13671,0.84000,0.00002,-0.00070,-0.01427,0.01824,0.98850,8.71797,0.00488
10:33:41.665109,8.73948,0.00623,-0.38562,-20.28000,0.12579,0.84000,-0.00089,-0.00238,-0.01305,0.01848,0.98960,8.72813,0.00733
10:33:41.674784,8.74967,0.00606,-0.38716,-20.28000,-0.09296,0.84000,0.00338,-0.00268,-0.01122,0.01696,0.98893,8.73831,0.00488
10:33:41.684869,8.75976,0.00596,-0.38972,-20.28000,-0.29421,0.84000,0.00537,-0.00100,-0.01086,0.01806,0.98850,8.74844,0.00000
10:33:41.695377,8.77027,0.00611,-0.39343,-20.28000,-0.20671,0.84000,-0.00089,0.00068,-0.01257,0.01580,0.99009,8.75897,0.00733
10:33:41.704867,8.77979,0.00526,-0.39530,-20.28000,-0.16296,0.84000,-0.00074,-0.00054,-0.01244,0.01726,0.98972,8.76912,0.00000
10:33:41.717393,8.79231,0.00724,-0.39831,-20.28000,-0.24171,0.84000,0.00079,-0.00070,-0.01116,0.01720,0.98911,8.78071,0.00733
10:33:41.727182,8.80207,0.00664,-0.39995,-20.28000,-0.10171,0.84000,0.00109,0.00114,-0.01031,0.01671,0.98930,8.79079,0.01709
10:33:41.736533,8.81145,0.00554,-0.40366,-20.28000,-0.20671,0.84000,-0.00044,0.00114,-0.01232,0.01543,0.98899,8.80057,0.00000
10:33:41.749395,8.82429,0.00802,-0.40379,-20.28000,-0.11046,0.84000,0.00567,-0.00238,-0.01244,0.01867,0.98918,8.81224,0.00244
10:33:41.757453,8.83235,0.00592,-0.40455,-20.28000,-0.10171,0.84000,0.00201,-0.00008,-0.01238,0.01751,0.98979,8.82110,0.00244
10:33:41.768123,8.84226,0.00546,-0.40398,-20.28000,-0.04046,0.84000,-0.00151,-0.00008,-0.01287,0.01848,0.98966,8.83161,0.00000
10:33:41.778733,8.85363,0.00647,-0.40539,-20.28000,-0.05796,0.84000,-0.00044,-0.00512,-0.01171,0.01641,0.98985,8.84198,0.00244
10:33:41.789540,8.86443,0.00678,-0.40864,-20.28000,-0.17171,0.84000,0.00399,0.00022,-0.01427,0.01574,0.98948,8.85304,0.00244
10:33:41.799602,8.87451,0.00665,-0.41351,-20.28162,-0.25921,0.84486,0.00369,-0.00085,-0.01507,0.01458,0.98979,8.86295,0.01221
10:33:41.808547,8.88346,0.00535,-0.41538,-20.28162,-0.05796,0.84486,-0.00303,0.00037,-0.01696,0.01574,0.99351,8.87283,0.00000
10:33:41.820281,8.89519,0.00672,-0.41769,-20.28162,-0.04921,0.84486,-0.00089,0.00068,-0.01494,0.01507,0.98893,8.88328,0.01709
10:33:41.829908,8.90481,0.00597,-0.41815,-20.28486,0.10829,0.85459,0.00521,-0.00085,-0.01616,0.01531,0.98747,8.89345,0.00488
10:33:41.840749,8.91566,0.00636,-0.42066,-20.28486,-0.20671,0.85459,-0.00013,-0.00039,-0.01482,0.01677,0.98771,8.90452,0.01709
10:33:41.853258,8.92815,0.00850,-0.42176,-20.28649,0.16954,0.85946,-0.00135,0.00098,-0.01403,0.01354,0.98948,8.91626,0.00977
10:33:41.861554,8.93577,0.00595,-0.42120,-20.28649,0.18704,0.85946,-0.00273,-0.00039,-0.01507,0.01580,0.98942,8.92517,0.00733
10:33:41.872025,8.94693,0.00675,-0.42454,-20.28811,-0.27671,0.86432,-0.00441,0.00358,-0.01415,0.01647,0.99015,8.93556,0.01221
10:33:41.881531,8.95643,0.00590,-0.42380,-20.28811,0.06454,0.86432,-0.00242,-0.00207,-0.01562,0.01714,0.98936,8.94515,0.02442
10:33:41.892158,8.96706,0.00617,-0.42628,-20.28973,-0.01421,0.86919,0.00384,-0.00238,-0.01238,0.01434,0.99033,8.95571,0.00244
10:33:41.903147,8.97804,0.00678,-0.42986,-20.28973,-0.02296,0.86919,-0.00181,-0.00406,-0.01293,0.01311,0.98796,8.96678,0.01221
10:33:41.912765,8.98766,0.00591,-0.42948,-20.29135,0.16954,0.86919,-0.00181,-0.00115,-0.01360,0.01549,0.98960,8.97638,0.00733
10:33:41.924619,8.99925,0.00727,-0.43213,-20.29297,-0.05796,0.87892,0.00185,-0.00131,-0.01488,0.01458,0.98924,8.98734,0.00977
10:33:41.933452,9.00835,0.00619,-0.43169,-20.29297,0.11704,0.87892,-0.00212,-0.00375,-0.01068,0.01610,0.98911,8.99681,0.02442
10:33:41.944813,9.01971,0.00611,-0.43111,-20.29459,0.06454,0.88378,-0.00303,-0.00314,-0.01098,0.01671,0.98997,9.00822,0.00000
10:33:41.956188,9.03110,0.00713,-0.42823,-20.29459,0.23079,0.88378,0.00323,-0.00115,-0.01171,0.01720,0.98832,9.01960,0.01221
10:33:41.965955,9.04084,0.00640,-0.43008,-20.29622,0.03829,0.88378,-0.00151,-0.00115,-0.01080,0.01440,0.99070,9.02918,0.00488
10:33:41.976069,9.05098,0.00617,-0.42998,-20.29622,0.10829,0.88865,-0.00105,-0.00024,-0.01135,0.01574,0.98954,9.03962,0.00977
10:33:41.987095,9.06114,0.00597,-0.42772,-20.29622,0.21329,0.88865,-0.00105,-0.00100,-0.01269,0.01702,0.99046,9.04997,0.02198
10:33:41.996741,9.07096,0.00530,-0.42922,-20.29784,-0.03171,0.89351,0.00201,-0.00054,-0.01116,0.01562,0.99174,9.06029,0.01954
10:33:42.007253,9.08215,0.00613,-0.42808,-20.29946,0.14329,0.89838,-0.00303,0.00129,-0.01068,0.01653,0.99033,9.07083,0.00244
10:33:42.017901,9.09278,0.00608,-0.42110,-20.29946,0.37954,0.89838,-0.00273,0.00053,-0.01287,0.02043,0.98802,9.08130,0.00977
10:33:42.028452,9.10336,0.00629,-0.41806,-20.30108,0.26579,0.90324,-0.00151,-0.00039,-0.01257,0.01714,0.99070,9.09271,0.00000
10:33:42.039604,9.11451,0.00673,-0.41761,-20.30108,0.30079,0.90324,0.00124,-0.00589,-0.01220,0.01421,0.98850,9.10266,0.00000
10:33:42.049104,9.12401,0.00594,-0.41525,-20.30270,0.30954,0.90811,0.00262,-0.00360,-0.01452,0.01610,0.99101,9.11335,0.00977
10:33:42.060444,9.13536,0.00680,-0.41454,-20.30432,0.13454,0.91297,0.00170,-0.00100,-0.01586,0.01635,0.98911,9.12400,0.00977
10:33:42.069945,9.14484,0.00591,-0.41493,-20.30432,0.06454,0.91297,0.00201,-0.00039,-0.01641,0.01598,0.98783,9.13373,0.01954
10:33:42.080497,9.15541,0.00612,-0.41241,-20.30432,0.27454,0.91297,-0.00059,-0.00039,-0.01238,0.01684,0.98954,9.14406,0.00488
10:33:42.090993,9.16503,0.00555,-0.40927,-20.30432,0.34454,0.91297,0.00048,-0.00176,-0.01787,0.01671,0.98905,9.15459,0.00488
10:33:42.100867,9.17578,0.00610,-0.40634,-20.30432,0.23079,0.91297,-0.00257,-0.00024,-0.01446,0.01806,0.98991,9.16443,0.00244
